"","6","9","12","15","18","21","24","30","36","48","60","72","84","96","108","120"
"101",0.017,0.0245,0.032,0.07075,0.1095,0.14825,0.187,0.2755,0.364,0.56,0.72,0.881,1.061,1.257,1.369,1.432
"102",0.02,0.035,0.05,0.0815,0.113,0.1445,0.176,0.2615,0.347,0.513,0.667,0.823,1.026,1.218,1.33,1.398
"103",0.02,0.0245,0.029,0.056,0.083,0.11,0.137,0.2225,0.308,0.489,0.654,0.835,1.057,1.243,1.367,1.463
"104",0.01,0.014,0.018,0.0465,0.075,0.1035,0.132,0.195,0.258,0.41,0.577,0.731,0.928,1.098,1.227,1.315
"105",0.01,0.015,0.02,0.0425,0.065,0.0875,0.11,0.178,0.246,0.414,0.6,0.767,0.977,1.143,1.27,1.363
"106",0.007,0.012,0.017,0.02975,0.0425,0.05525,0.068,0.1335,0.199,0.348,0.521,0.683,0.888,1.065,1.214,1.322
"107",0.007,0.0125,0.018,0.0275,0.037,0.0465,0.056,0.117,0.178,0.312,0.467,0.617,0.812,0.989,1.133,1.243
"108",0.018,0.019,0.02,0.0445,0.069,0.0935,0.118,0.195,0.272,0.451,0.628,0.812,1.033,1.225,1.352,1.434
"109",0.01,0.015,0.02,0.04875,0.0775,0.10625,0.135,0.22,0.305,0.503,0.686,0.873,1.093,1.299,1.436,1.535
"110",0.01,0.0145,0.019,0.048,0.077,0.106,0.135,0.218,0.301,0.5,0.676,0.862,1.068,1.272,1.421,1.535
"111",0.02,0.0315,0.043,0.0725,0.102,0.1315,0.161,0.2625,0.364,0.601,0.83,1.041,1.293,1.513,1.673,1.766
"112",0.01,0.03,0.05,0.08875,0.1275,0.16625,0.205,0.3145,0.424,0.673,0.908,1.111,1.363,1.584,1.744,1.854
"113",0.01,0.019,0.028,0.0585,0.089,0.1195,0.15,0.233,0.316,0.5,0.699,0.879,1.103,1.307,1.463,1.568
"114",0.01,0.02,0.03,0.05425,0.0785,0.10275,0.127,0.204,0.281,0.449,0.625,0.797,1.005,1.181,1.329,1.451
"115",0.002,0.0095,0.017,0.04225,0.0675,0.09275,0.118,0.1965,0.275,0.455,0.638,0.808,1.008,1.206,1.364,1.499
"116",0.002,0.0045,0.007,0.031,0.055,0.079,0.103,0.1805,0.258,0.435,0.614,0.787,0.982,1.178,1.333,1.463
"117",0.01,0.0085,0.007,0.031,0.055,0.079,0.103,0.182,0.261,0.437,0.604,0.762,0.957,1.145,1.305,1.437
"118",0.001,0.0035,0.006,0.02625,0.0465,0.06675,0.087,0.1595,0.232,0.387,0.542,0.68,0.854,1.033,1.194,1.333
"119",0.002,0.0045,0.007,0.036,0.065,0.094,0.123,0.2105,0.298,0.479,0.65,0.823,1.026,1.198,1.346,1.469
"120",0.01,0.01,0.01,0.03175,0.0535,0.07525,0.097,0.167,0.237,0.387,0.541,0.686,0.866,1.047,1.198,1.333
"121",0.002,0.0045,0.007,0.02425,0.0415,0.05875,0.076,0.128,0.18,0.317,0.458,0.605,0.776,0.953,1.108,1.247
"122",0.001,0.004,0.007,0.0245,0.042,0.0595,0.077,0.1315,0.186,0.326,0.463,0.614,0.777,0.954,1.115,1.262
"123",0.001,0.005,0.009,0.02425,0.0395,0.05475,0.07,0.1045,0.139,0.27,0.406,0.548,0.703,0.868,1.023,1.174
"124",0.001,0.008,0.015,0.03725,0.0595,0.08175,0.104,0.1675,0.231,0.384,0.536,0.685,0.85,1.007,1.164,1.307
"125",0.001,0.015,0.029,0.054,0.079,0.104,0.129,0.1935,0.258,0.428,0.583,0.743,0.908,1.076,1.223,1.347
"126",0.001,0.0225,0.044,0.08825,0.1325,0.17675,0.221,0.3185,0.416,0.603,0.773,0.943,1.109,1.248,1.365,1.472
"127",0.012,0.0595,0.107,0.1485,0.19,0.2315,0.273,0.373,0.473,0.676,0.859,1.024,1.194,1.338,1.455,1.549
"128",0.018,0.049,0.08,0.11725,0.1545,0.19175,0.229,0.318,0.407,0.594,0.771,0.926,1.088,1.234,1.351,1.445
"129",0.01,0.05,0.09,0.13775,0.1855,0.23325,0.281,0.379,0.477,0.682,0.854,1.019,1.171,1.303,1.407,1.473
"130",0.02,0.058,0.096,0.1475,0.199,0.2505,0.302,0.408,0.514,0.735,0.923,1.1,1.259,1.394,1.49,1.555
"131",0.06,0.1205,0.181,0.2555,0.33,0.4045,0.479,0.6085,0.738,0.952,1.104,1.251,1.379,1.487,1.55,1.586
"132",0.125,0.213,0.301,0.3925,0.484,0.5755,0.667,0.7935,0.92,1.137,1.303,1.446,1.575,1.673,1.732,1.754
"133",0.12,0.212,0.304,0.39025,0.4765,0.56275,0.649,0.7925,0.936,1.174,1.375,1.546,1.691,1.806,1.889,1.913
"134",0.35,0.4535,0.557,0.621,0.685,0.749,0.813,0.9125,1.012,1.201,1.345,1.48,1.606,1.709,1.792,1.831
"135",0.37,0.476,0.582,0.64275,0.7035,0.76425,0.825,0.93,1.035,1.23,1.411,1.559,1.692,1.798,1.868,1.914
"136",0.37,0.472,0.574,0.63475,0.6955,0.75625,0.817,0.9215,1.026,1.231,1.412,1.553,1.682,1.791,1.879,1.932
"137",0.36,0.393,0.426,0.47575,0.5255,0.57525,0.625,0.7035,0.782,0.956,1.108,1.251,1.374,1.485,1.584,1.644
"138",0.36,0.384,0.408,0.46475,0.5215,0.57825,0.635,0.7195,0.804,0.976,1.133,1.256,1.372,1.484,1.586,1.671
"139",0.431,0.4895,0.548,0.59025,0.6325,0.67475,0.717,0.7945,0.872,1.04,1.195,1.317,1.429,1.542,1.635,1.722
"140",0.482,0.5505,0.619,0.66475,0.7105,0.75625,0.802,0.8665,0.931,1.081,1.212,1.304,1.39,1.489,1.582,1.67
"141",0.502,0.556,0.61,0.6525,0.695,0.7375,0.78,0.854,0.928,1.094,1.242,1.351,1.451,1.535,1.61,1.678
"142",0.468,0.505,0.542,0.5835,0.625,0.6665,0.708,0.79,0.872,1.041,1.194,1.316,1.422,1.519,1.611,1.704
